ST510102,follows,ST510101
ST510103,parent of,ST510104
ST510103,parent of,ST510105
ST510103,parent of,ST510106
ST510107,follows,ST510103
ST510107,follows,ST510104
ST510107,follows,ST510105
ST510107,follows,ST510106
ST510108,follows,ST510103
ST510108,follows,ST510104
ST510108,follows,ST510105
ST510108,follows,ST510106
ST510109,follows,ST510102
ST510109,follows,ST510107
ST510110,follows,ST510101
ST510111,follows,ST510101
ST510111,follows,ST510108
ST510111,follows,ST510109
ST510111,follows,ST510110
ST510112,follows,ST510109
ST510112,follows,ST510111
ST520101,follows,ST520102
ST520101,follows,ST520103
ST520101,follows,ST520104
ST520101,follows,ST520105
ST520101,follows,ST520106
ST520101,follows,ST520107
ST520101,follows,ST520108
ST520101,follows,ST520109
ST520101,follows,ST520110
ST520101,follows,ST520111
ST520101,follows,ST520112
ST520101,follows,ST520113
ST520101,follows,ST520114
ST520101,follows,ST520115
ST520101,follows,ST520116
ST520101,follows,ST520117
ST520101,manages,ST520102
ST520102,manages,ST520103
ST520102,manages,ST520104
ST520102,manages,ST520105
ST520102,manages,ST520106
ST520107,manages,ST520108
ST520107,manages,ST520109
ST520107,manages,ST520110
ST520107,manages,ST520111
ST520107,is input to,ST520112
ST520112,manages,ST520113
ST520113,is previous to,ST520114
ST520113,is previous to,ST520115
ST520114,is input to,ST520116
ST520115,is input to,ST520116
ST520114,is input to,ST520117
ST520115,is input to,ST520117
ST530102,follows,ST530101
ST530103,follows,ST530101
ST530102,simultaneous,ST530103
ST530104,follows,ST530103
ST540102,follows,ST540101
ST540104,follows,ST540102
ST540104,follows,ST540103
ST540105,follows,ST540104
